queries,files
3-Megapixels,Tablet.json
Network-Type-2G,Tablet.json
Video-Playback-Yes,Tablet.json
Micro-USB-with-Slim-Port,Tablet.json
1GQ27AA,Tablet.json
Sensors-Yes,Tablet.json
"4G-VoLTE,-WCDMA,-GSM",Tablet.json
Model-Number-TP412FA-EC371TS,Tablet.json
Model-Name-S706,Tablet.json
"GSM,-WCDMA,-4G-VoLTE",Tablet.json
145-mm,Tablet.json
Model-Number-NS12T5IN003P,Tablet.json
Dimensions-328-x-229-x-19.9-mm,Tablet.json
Earphones,Tablet.json
Battery-Capacity-4500-mAh,Tablet.json
MXE62HN/A,Tablet.json
1-Year-Manufacture-Warranty,Tablet.json
Part-Number-SLV-B564504WIN9,Tablet.json
Puma-Black,Tablet.json
Android-Oreo-8.1,Tablet.json
Full-HD-Recording-No,Tablet.json
1.3-kg,Tablet.json
GPS-Support-Yes,Tablet.json
Voice-Call-Yes,Tablet.json
N1-(1-GB+8-GB),Tablet.json
TFT-LCD,Tablet.json
Clock-Speed,Tablet.json
MMS-No,Tablet.json
S706-Rose-Gold,Tablet.json
Business-Phone-Yes,Tablet.json
Cache-5-MB,Tablet.json
Dedicated-Graphic-Memory-Capacity-2-GB,Tablet.json
SM-T725NZDAINU,Tablet.json
Wireless-LAN-IEEE-802.11ax-(Wi-Fi-6),Tablet.json
Finger-Print-Sensor-No,Tablet.json
Display-Type-OGS,Tablet.json
Battery-Capacity-5900-mAh,Tablet.json
Optical-Zoom-YES,Tablet.json
Wi-Fi-No,Tablet.json
Envy-x2,Tablet.json
Mirror-Screen,Tablet.json
Slate-Pro,Tablet.json
"Display-Type-24.6-cm-(9.7"")-HD-IPS-Screen",Tablet.json
Touchpad,Tablet.json
200-hrs,Tablet.json
Model-Number-Q60,Tablet.json
Digital-Zoom-NA,Tablet.json
Security-Lock-Slot,Tablet.json
"2G,-3G",Tablet.json
Waves-Maxx-Audio,Tablet.json
Battery-Capacity-5000-mAh,Tablet.json
Video-Call-Support-No,Tablet.json
"G-Sensor,-fingerprint-sensor",Tablet.json
Model-Number-UM462DA-AI501TS,Tablet.json
OTG-Compatible-NO,Tablet.json
Resolution-1920-x-1080$$-Pixels,Tablet.json
Micro-2.0,Tablet.json
7.2-Mbps,Tablet.json
Depth-10-mm,Tablet.json
Video-Recording-Resolution-1280-x-720-Pixels,Tablet.json
MV0E2HN/A,Tablet.json
"Kingsoft-Office,-eBook-Reader",Tablet.json
Processor-Variant-N4000,Tablet.json
MW6C2HN/A,Tablet.json
150-hrs,Tablet.json
Built-in-Microphones,Tablet.json
Model-Number-NS12T5IN007P,Tablet.json
Dimensions-337-x-227-x-18.4-mm,Tablet.json
MW6E2HN/A,Tablet.json
Model-Number-3G-Q45-512MB,Tablet.json
Display-Size-24.38-cm-(9.6-inch),Tablet.json
Video-Formats-MP4,Tablet.json
Model-Number,Tablet.json
HDD-Capacity-1-TB,Tablet.json
Display-Colors-Black,Tablet.json
Frame-Rate-5-fps,Tablet.json
micro-SD,Tablet.json
HP-Wide-Vision-HD-Webcam,Tablet.json
Model-Number-Q9703,Tablet.json
N6-Plus,Tablet.json
Model-Number-F704B,Tablet.json
Flash-YES,Tablet.json
Cortex-A9-Dual-Core,Tablet.json
4.2.2-Jelly-Bean,Tablet.json
Video-Formats-Supported-DivX/MP4/H.265-player,Tablet.json
MW6G2HN/A,Tablet.json
Android-Oreo-8,Tablet.json
Width-2-mm,Tablet.json
1-Year-Manufacturer-Warranty,Tablet.json
NVIDIA-Tegra-K1-Dual-Core,Tablet.json
"Yes,-Mini-B-USB-2.0",Tablet.json
Intel-Integrated-UHD-600,Tablet.json
Multi-tasking,Tablet.json
Dual-Standby,Tablet.json
2.4-MHz,Tablet.json
Model-Number-NS12T5IN006P,Tablet.json
Part-Number-NS12T5IN008P,Tablet.json
Model-Number-1113LTABT101SE,Tablet.json
support-JIO,Tablet.json
Touchscreen-Type-NO,Tablet.json
"FHD,-HD",Tablet.json
"GPS,-Glonass,-Beidou,-Galileo",Tablet.json
Standard-SIM,Tablet.json
"MOV,-3GP,-MKV,-FLV,-MP4,-Avi",Tablet.json
416-MHz,Tablet.json
Stereo-Speakers,Tablet.json
Model-Name-1T7,Tablet.json
Model-Number-8088Q-3AALIN1-B,Tablet.json
"Earphone,-charger,-keyboard",Tablet.json
MMS-Yes,Tablet.json
SIM-Size-Micro,Tablet.json
Gold-Biscuit,Tablet.json
RAM-6-GB,Tablet.json
2.34-GHz,Tablet.json
Battery-Features-Polymer-ion-battery-3000mAh,Tablet.json
Primary-Camera-Available-Yes,Tablet.json
High-Speed-1.3-GHz-Quad-Core,Tablet.json
Part-Number-NS12T5IN007P,Tablet.json
RAM-Frequency-2400-MHz,Tablet.json
Additional-Features-3750mAh-Li-ion-Battery,Tablet.json
Screen-Type,Tablet.json
Model-Number-4G7Z,Tablet.json
Model-Number-13-aq0049TU,Tablet.json
Image-Editor-Yes,Tablet.json
Battery-Capacity-2400-mAh,Tablet.json
Operating-Frequency-2.3,Tablet.json
Primary-Camera-Features,Tablet.json
Bluetooth-Version-2.0,Tablet.json
"Tablet,-Adaptor,-USB-Cable",Tablet.json
5MP-Rear-Camera,Tablet.json
SIM-Size-Nano,Tablet.json
Android-6.0-Masrhmallow,Tablet.json
Micro-USB-Port-Yes,Tablet.json
ARM-Mali-T720,Tablet.json
Part-Number-SLV-B565502WIN9,Tablet.json
8ZE90PA#ACJ,Tablet.json
Series-N,Tablet.json
Other-Display-Features,Tablet.json
144-mm,Tablet.json
Black-&-Grey,Tablet.json
Model-Number-NS12T5IN001P,Tablet.json
In-The-Box-NA,Tablet.json
RAM-Type-DDR2,Tablet.json
"English,-Hindi",Tablet.json
"GSM,-4G-VoLTE",Tablet.json
1-Year-Manufacturing-Warranty,Tablet.json
4.1-(Jelly-Bean),Tablet.json
Connectivity-3G,Tablet.json
Series-Z,Tablet.json
Display-Resolution-1920-X-1200-pixels,Tablet.json
"4G-VoLTE,-4G-LTE",Tablet.json
Model-Number-1867,Tablet.json
Brand-Service-Center,Tablet.json
Display-Colors-8-bit,Tablet.json
"4G-Volte,-16-GB-Ram,-Dual-Sim",Tablet.json
Midnight-Black,Tablet.json
MW6D2HN/A,Tablet.json
Wi-fi-Version-802.11b/g/n-(2.4GHz),Tablet.json
UBISLATE-TABLET-3G7Z,Tablet.json
Other-Camera-Features,Tablet.json
Model-Name-Iconia-Talk-7-B1-723,Tablet.json
Office-Suite,Tablet.json
7-Hours,Tablet.json
2.3-GHz,Tablet.json
Entertainment,Tablet.json
Micro-SDXC-Card-Reader,Tablet.json
Model-Number-9026T-2EFKIN4,Tablet.json
Cortex-A7-Quad-Core,Tablet.json
Galaxy-Tab-E,Tablet.json
cm-(7.0-INCH-inch),Tablet.json
Core-m3,Tablet.json
4G/4GVOLTE,Tablet.json
8.1-(Oreo),Tablet.json
Processor-Variant-8265U,Tablet.json
Mineral-Grey,Tablet.json
8th-Gen,Tablet.json
ANDROID-9,Tablet.json
Processor-Speed-2-GHz,Tablet.json
Ocean-Blue,Tablet.json
Full-HD-LED-Backlit-Display,Tablet.json
"Video-Formats-Supported-3GP,-MP4,-H.264",Tablet.json
3T10-with-Speaker,Tablet.json
carry-in,Tablet.json
HD-Webcam,Tablet.json
Dual-Digital-Microphone-Array,Tablet.json
Tab-M7-(2nd-Gen),Tablet.json
45-W-AC-Adapter,Tablet.json
Dimensions-272-x-216-x-17.3-mm,Tablet.json
Processor-Brand-Intel,Tablet.json
1.35-kg,Tablet.json
Model-Number-6318i,Tablet.json
Model-Number-D100,Tablet.json
Model-Number-8088Q-3BALIN1-A,Tablet.json
Frame-Rate,Tablet.json
"USB-1-X-USB-3.0,-1-x-USB-2.0",Tablet.json
G-sensor,Tablet.json
400-GB,Tablet.json
Model-Name-S5,Tablet.json
Play-Time-7-hrs,Tablet.json
264-PPI,Tablet.json
65-W-AC-Adapter,Tablet.json
36-Months,Tablet.json
Model-Number-3G10Z,Tablet.json
Series-Inspiron-14-5000-Series,Tablet.json
USB-OTG,Tablet.json
Screen-Resolution-1366-x-768$$-pixel,Tablet.json
Galaxy-Tab-S3-(with-Pen),Tablet.json
Model-Number-KD7H,Tablet.json
"Earphone,-Charger",Tablet.json
RAM-32-MB,Tablet.json
JDN2-AL00HN,Tablet.json
MR732HN/A,Tablet.json
"4G,-3G,-Wifi",Tablet.json
N5-New-Plus,Tablet.json
9FM75PA#ACJ,Tablet.json
Space-Grey,Tablet.json
Supported-Memory-Card-Type-SD,Tablet.json
Graphics-Processors-Adreno-405;-500-MHz,Tablet.json
Audio-Formats-Mp3,Tablet.json
In-The-Box,Tablet.json
Speaker-Phone-Yes,Tablet.json
Steel-Grey,Tablet.json
5MP-+-5MP-Dual-Front-Camera,Tablet.json
21-Mbps-HSDPA,Tablet.json
2MP-+-2MP-Dual-Front-Camera,Tablet.json
GSM-+-GSM,Tablet.json
Full-SIze-Backlit-Keyboard,Tablet.json
Height-80-mm,Tablet.json
Video-Recording-Resolution-1080p@30fps-pixels,Tablet.json
DLNA-Support-No,Tablet.json
Pre-installed-Browser-NA,Tablet.json
Damages-not-covere,Tablet.json
Zed-Series,Tablet.json
3G-Speed-WCDMA:-850/900/1900/2100,Tablet.json
2nd-Gen,Tablet.json
Warranty-12,Tablet.json
GPS-Type-NA,Tablet.json
5-hrs-(Video),Tablet.json
Battery-Capacity-4850-mAh,Tablet.json
Processor-Type-Qualcomm-MSM-8996-Processor,Tablet.json
Video-Recording-Resolution-2160p-pixels,Tablet.json
Display-Resolution-1920-x-1200-Pixels,Tablet.json
Quad-HD,Tablet.json
Recovery-Options,Tablet.json
IRA-Thing-2-3G,Tablet.json
A34-HD,Tablet.json
Pavilion-x360,Tablet.json
Smartphone-No,Tablet.json
Model-Name-Pro-8,Tablet.json
Additional-Features-4670-mAh-Li-ion-Battery,Tablet.json
Built-in-Digital-Microphone,Tablet.json
Internet-Browsing-Time-5-hrs,Tablet.json
Spark-5,Tablet.json
Secondary-Camera-Features-5,Tablet.json
Battery-Capacity-3400-mAh,Tablet.json
0.3-Megapixels,Tablet.json
8-Megapixel-Camera,Tablet.json
Battery-Capacity-7800-mAh,Tablet.json
Quad-Core-Snapdragon,Tablet.json
D6-Pro,Tablet.json
Model-Number-iT-KSA0003MCG,Tablet.json
Vast-2,Tablet.json
MTK-Quad-Core,Tablet.json
Halo-Value-8,Tablet.json
Model-Number-14-dh0107TU,Tablet.json
4G-Tab-7,Tablet.json
Tab-M8-(2nd-Gen)-FHD,Tablet.json
Manufacturer-Defect,Tablet.json
13-megapixels,Tablet.json
"3G,-4G,-2G",Tablet.json
"A-GPS,-GLONASS,-Galileo,-QZSS",Tablet.json
Model-Name-3T-8,Tablet.json
Video-Formats-Supported-MP4,Tablet.json
21.6-Mbps-HSDPA;-HSUPA;-HSPA+,Tablet.json
MR7F2HN/A,Tablet.json
Lithium-Ploymer,Tablet.json
Matte-Black,Tablet.json
4.4-(KitKat),Tablet.json
Supported-Memory-Card-Type-No,Tablet.json
Lithium,Tablet.json
Proximity-Sensor,Tablet.json
Model-Name-3G10Z,Tablet.json
Back-Camera-with-Flash,Tablet.json
Battery-Features-3380-mah,Tablet.json
TFT-TN,Tablet.json
Model-Number-8088Q-3AALIN1-A,Tablet.json
N2-with-Keyboard,Tablet.json
Model-Name-D70V50G,Tablet.json
Resolution-1980x1080-$$-pixels,Tablet.json
100-hrs,Tablet.json
"MP4,-3GP,-AVI",Tablet.json
"USB-Cable,Charger,OTG-Cable",Tablet.json
Display-Colors-16M,Tablet.json
Model-Number-1824,Tablet.json
Graphics-Processors-IMG-PowerVR-GE8300,Tablet.json
"3gp,mp4-avi",Tablet.json
Other-Display-Features-NA,Tablet.json
8-megapixels,Tablet.json
Secondary-Camera-Available-Yes,Tablet.json
"AAC,-MP3,-WAV,-AIFF,-AAX",Tablet.json
RAM-Frequency-2133-MHz,Tablet.json
2MP-Front-Camera,Tablet.json
1-Year-Celkon-Warranty,Tablet.json
Bang-and-Olufsen-Sound,Tablet.json
Graphics-Processors,Tablet.json
Wi-Fi-Only,Tablet.json
Dimensions-306-x-204.48-x-16.95-mm,Tablet.json
Audio-Formats,Tablet.json
Operating-System-Version-5.0,Tablet.json
Battery-Capacity-2850-mAh,Tablet.json
"Geo-Tagging,-Autofocus",Tablet.json
Normal,Tablet.json
Broadcom-Cortex-A9-Dual-Core,Tablet.json
Display-Resolution-1024-x-600$$-pixels,Tablet.json
MR722HN/A,Tablet.json
Security-Chip-TPM,Tablet.json
Model-Number-D70V50G,Tablet.json
G--Sensor,Tablet.json
USB-Tethering-Yes,Tablet.json
Sales-Package,Tablet.json
Intel-UHD-Graphics-600,Tablet.json
Wi-Fi+3G,Tablet.json
Screen-Resolution-1920*1080-pixel,Tablet.json
Display-Supported-Network-4G,Tablet.json
Part-Number-E-SLV-C562523WIN9,Tablet.json
Notion-Ink-Able,Tablet.json
STRIKE,Tablet.json
Series-B6,Tablet.json
Carry-Poch,Tablet.json
Upto-26-Hours,Tablet.json
Unlimited,Tablet.json
v5.1-(Lollipop),Tablet.json
AGS2-AL00HN,Tablet.json
Wi-fi-Version-802.11b/g/n,Tablet.json
Mini-HDMI-Port,Tablet.json
IPS-Screen,Tablet.json
physical-damage,Tablet.json
all-popular-formats,Tablet.json
Dual-Sim,Tablet.json
Upto-10-hrs,Tablet.json
Realtek-Wi-Fi-5-(2x2),Tablet.json
Processing-&-Multitasking,Tablet.json
Model-Number-ZA450077IN,Tablet.json
Model-Number-V106-5.1-LOLLIPOP,Tablet.json
Intel-Integrated-HD-620,Tablet.json
Included-Memory-Card-No,Tablet.json
Series-Pavilion-x360-14,Tablet.json
WITHOUT-HEADPHONE,Tablet.json
Model-Number-8088Q-3AALIN1,Tablet.json
Operating-System-Version-7,Tablet.json
Model-Number-4G-N5,Tablet.json
"Earphone,-charger,-OTG-CABLE",Tablet.json
cm-(7-inch-inch),Tablet.json
Operating-System-Version-11,Tablet.json
Processor-Type-MTK-8382-(1.3GHZ-QUAD-CORE),Tablet.json
10-Finger-Multi-touch-Support,Tablet.json
SM-T295NZSAINS,Tablet.json
F1-FOUR-SIM,Tablet.json
Model-Number-TB-8504X,Tablet.json
I-Ball-Slide-Cuddle-A4,Tablet.json
Wireless-LAN-IEEE-802.11ac,Tablet.json
S706-Black,Tablet.json
S706-Gold,Tablet.json
WAP-Version-NA,Tablet.json
Dimensions-391-x-202-x-21.65-mm,Tablet.json
Physically-damage,Tablet.json
Wi-fi-Version-802.11a/b/g/n/ac,Tablet.json
Model-Number-ZA5G0047IN,Tablet.json
1.67-kg,Tablet.json
SM-T290NZSAINS,Tablet.json
Operating-Frequency-NA,Tablet.json
Screen-Size-35.56-cm-(14-inch),Tablet.json
ROM-8GB,Tablet.json
Available,Tablet.json
1.7-kg,Tablet.json
Secondary-Camera-Features-2,Tablet.json
Model-Number-A2,Tablet.json
100-Hrs,Tablet.json
Other-Camera-Features-Flash,Tablet.json
"cm-(10.1""-inch)",Tablet.json
SOFTWARE-OR-HARDWARE-FAILURE,Tablet.json
Tab-4-8,Tablet.json
Model-Name-Q88,Tablet.json
"cm-(7""-inch)",Tablet.json
9-(Pie),Tablet.json
Chromebook-Flip,Tablet.json
Intel-Integrated-Iris-Plus,Tablet.json
Play-Time-4,Tablet.json
Video-Recording-Resolution-1080P,Tablet.json
Model-Number-YT3-X90L-64-GB,Tablet.json
Model-Name-M1006R,Tablet.json
lithium-ion,Tablet.json
Wi-Fi-Hotspot,Tablet.json
User-Memory-10,Tablet.json
Wi-Fi-Version-NA,Tablet.json
Part-Number-MHN-00015,Tablet.json
"Video-Recording-Resolution-4K,-1080P,-720P-pixels",Tablet.json
Processor-Variant-N3350,Tablet.json
MRJP2HN/A,Tablet.json
HD-Video-Call-Yes,Tablet.json
Primary-Camera-8-MP,Tablet.json
10-finger-multitouch,Tablet.json
Wireless-LAN-IEEE-802.11a/b/g/n/ac,Tablet.json
ROM-1-TB,Tablet.json
Model-Number-M1866,Tablet.json
Dimensions-310-x-214-x-10-mm,Tablet.json
Galaxy-Tab-A-8.0-Wifi,Tablet.json
Warranty-Summary-1YEAR,Tablet.json
DDR3LM,Tablet.json
Digital-Zoom-4X,Tablet.json
Games-No,Tablet.json
Battery-Capacity-4080-mAh,Tablet.json
Document-Editor-Yes,Tablet.json
SNAP4G2,Tablet.json
Display-Resolution-Type-HD,Tablet.json
Warranty-Summary-1,Tablet.json
Touchscreen-Type-IPS,Tablet.json
"Yes,-Mini-USB-2.0",Tablet.json
All-Popular-formats,Tablet.json
RAM-Type-DDR3,Tablet.json
Model-Number-N3,Tablet.json
google,Tablet.json
Model-Name-3T-10,Tablet.json
QualComm-Octa-Core-450,Tablet.json
Windows-10-Home-in-S-Mode,Tablet.json
Mali-T720,Tablet.json
MUUT2HN/A,Tablet.json
Model-Number-3845,Tablet.json
Physical-damaged,Tablet.json
Image-Editor-No,Tablet.json
v6.0-(Marshmallow),Tablet.json
Internal-Storage-2-GB,Tablet.json
Prime-Black,Tablet.json
Retina-Display,Tablet.json
7-Megapixels,Tablet.json
MRM22HN/A,Tablet.json
Color-White,Tablet.json
Intel-Integrated-UHD-605,Tablet.json
Upto-16-GB,Tablet.json
"MP3,-MP4",Tablet.json
Graphics-Processors-Mali-T830-MP2,Tablet.json
Display-Resolution-Type-SD,Tablet.json
1.65-kg,Tablet.json
Yoga-Tab-3-Pro,Tablet.json
5-Point-Multi-touch,Tablet.json
12-Months-Brand-Warranty,Tablet.json
Display-Size-24.64-cm-(9.7-inch),Tablet.json
Wi-Fi-Hotspot-No,Tablet.json
"3GPP,-MP4",Tablet.json
SMS-Memory-100,Tablet.json
Operating-Frequency,Tablet.json
Surface-Laptop-3,Tablet.json
"Cable-Charger,-Tablet,-OTG",Tablet.json
USB-Port,Tablet.json
MR7J2HN/A,Tablet.json
Dimensions-305-x-196-x-16.9-mm,Tablet.json
7-hours,Tablet.json
Model-Name-4G7,Tablet.json
ROM-32GB,Tablet.json
3G-via-Dongle-Yes,Tablet.json
Battery-Capacity-2700-mAh,Tablet.json
PenBook,Tablet.json
"A-GPS,-GLONASS",Tablet.json
sm-t725nzsainu,Tablet.json
Service-Center,Tablet.json
Display-Size-17.65-cm-(6.95-inch),Tablet.json
Weight-775-g,Tablet.json
Video-Recording-Resolution-1920-x-1080,Tablet.json
Operating-System-Version-4.3,Tablet.json
"Charger,-OTG-Cable",Tablet.json
Ivory-Plus-4G,Tablet.json
Screen-Size-33.78-cm-(13.3-inch),Tablet.json
Ethernet-Yes,Tablet.json
Model-Number-k008(nexus7-asus),Tablet.json
Model-Number-ZA6S0003IN,Tablet.json
Bluetooth-Version-4,Tablet.json
Tab-M10-(HD),Tablet.json
RAM-4-MB,Tablet.json
Normal-Sim,Tablet.json
Model-Name-N6,Tablet.json
8--10-hrs,Tablet.json
Tab-M10-(FHD),Tablet.json
Graphite-Grey,Tablet.json
5-megapixel,Tablet.json
Screen-Size-25.4-cm-(10-inch),Tablet.json
"Earphones,-OTG",Tablet.json
Model-Name-X1,Tablet.json
133-PPI,Tablet.json
Kingsoft-Office,Tablet.json
4-Hours,Tablet.json
1.68-kg,Tablet.json
"4G-VoLTE,-GSM",Tablet.json
Model-Name-Fonepad-7-FE170CG,Tablet.json
Snapdragon,Tablet.json
MUUJ2HN/A,Tablet.json
Model-Number-Zebpad-7t-100,Tablet.json
Metallic-Black-Grey-Shade,Tablet.json
"HD,-FHD,-Mp4",Tablet.json
Model-Number-N8,Tablet.json
iPad-(6th-Gen),Tablet.json
Model-Number-ZA550178IN,Tablet.json
"Yes,-Micro-USB-2.0",Tablet.json
User-Manual,Tablet.json
Wireless-LAN-IEEE-802.11ac-(1x1),Tablet.json
Kitkat-4.4,Tablet.json
Model-Name-Q60,Tablet.json
LM-X440IM,Tablet.json
Bluetooth-Support,Tablet.json
Smartphone-Yes,Tablet.json
1-Year,Tablet.json
Video-Recording-Resolution-1280-x-720-pixels,Tablet.json
MW742HN/A,Tablet.json
Video-Recording-Resolution-1024-x-600-pixels,Tablet.json
Processor-Variant-1035G4,Tablet.json
Bluetooth-Version-4.2,Tablet.json
RAM-2-GB,Tablet.json
Wi-fi-Version-802.11-a/b/g/n/ac-(Dual-Band),Tablet.json
Kensington-Nano-Security-Slot,Tablet.json
Pinch-to-Zoom,Tablet.json
5-point-multi-touch,Tablet.json
"Yes,-Micro-USB",Tablet.json
Operating-System-Version-9,Tablet.json
Weight-500-g,Tablet.json
In-build-Keypad-Yes,Tablet.json
Covered-in-Warranty,Tablet.json
Full-HD-Display,Tablet.json
Model-Number-520-14IKB,Tablet.json
MW752HN/A,Tablet.json
"WMA,-MP3,-FLAC,-WAV,-APE,-OGG",Tablet.json
Display-Resolution-1280x720-IPS-Pixels,Tablet.json
Not-Covered-in-Warranty,Tablet.json
"Warranty-Card,-Tablet",Tablet.json
"OTG-CABLE,-Headphone",Tablet.json
Model-Number-7-6i,Tablet.json
Internet-Browsing-Time-5,Tablet.json
MXAY2HN/A,Tablet.json
MICRO-SD,Tablet.json
Display-Colors-256-K,Tablet.json
Color-Blue,Tablet.json
Battery-Capacity-4600-mAh,Tablet.json
DLNA-Support-Yes,Tablet.json
Audio-Formats-Supported,Tablet.json
Cloud-Computing-Support-Yes,Tablet.json
Display-Type-HD,Tablet.json
"4G-VoLTE,-GSM,-WCDMA",Tablet.json
Bluetooth-Version-3,Tablet.json
Processor-Variant-8145U,Tablet.json
5-Finger-Multi-touch,Tablet.json
RAM-Type-DDR,Tablet.json
Model-Name-Iconia-Tab-8-W-W1-810,Tablet.json
4-hrs-50-minutes,Tablet.json
"WCDMA,-GSM",Tablet.json
Ira-Capsule-A12,Tablet.json
Standard-English-Keyboard,Tablet.json
Depth-25-mm,Tablet.json
1.41-kg,Tablet.json
Series-B702,Tablet.json
Micro-USB-2.0-(OTG-Supported),Tablet.json
micro-usb,Tablet.json
Warranty-Summary-1Year,Tablet.json
cm-(7-inches-inch),Tablet.json
Built-in-Array-Microphones,Tablet.json
4G-volte,Tablet.json
Internal-Storage-32-GB,Tablet.json
2-x-USB-Ports,Tablet.json
Quad-Core,Tablet.json
In-build-Keypad-No,Tablet.json
Model-Name-N55,Tablet.json
41-WHr-Li-ion-Battery,Tablet.json
"WCDMA,-4G-VoLTE",Tablet.json
HD-LED-Backlit-Display,Tablet.json
Display-Resolution-1024X600-pixels,Tablet.json
Micro-SIM,Tablet.json
Model-Number-ZA4L0052IN,Tablet.json
Windows,Tablet.json
Display-Size-16.76-cm-(6.6-inch),Tablet.json
Coal-Black,Tablet.json
Dimensions-308-x-223-x-14.5-mm,Tablet.json
Windows-10-Pro,Tablet.json
Talk-Time-8,Tablet.json
Video-Recording-Resolution-2MP,Tablet.json
New-Moroccan-Blue,Tablet.json
Metallic-Black,Tablet.json
Slide-WQ32,Tablet.json
Display-Supported-Network-WCDMA,Tablet.json
Model-Number-F1,Tablet.json
Bluetooth-Version-v4.2,Tablet.json
"Entertainment,-Gaming",Tablet.json
Multi-Language,Tablet.json
Music-Player-NA,Tablet.json
Processor-Variant-3700U,Tablet.json
Manufacturer,Tablet.json
1-Year-Warranty,Tablet.json
Network-Type-3G,Tablet.json
21-Mbps,Tablet.json
Screen-Size-39.62-cm-(15.6-inch),Tablet.json
Recovery-Mode-Available,Tablet.json
"MP3,-WAV,-AAC",Tablet.json
Display-Type-LCD,Tablet.json
Display-Size-25.91-cm-(10.2-inch),Tablet.json
BCAT16T,Tablet.json
Height-164.7-mm,Tablet.json
Model-Number-NS12T5IN002P,Tablet.json
1.5-kg,Tablet.json
8GB02PA#ACJ,Tablet.json
MUX72HN/A,Tablet.json
Auto-focus,Tablet.json
1.1-GHz,Tablet.json
Manufacturing-defects-only,Tablet.json
Operating-System-Version-4.4.4,Tablet.json
Display-Resolution-2732-x-2048-Pixels,Tablet.json
Model-Number-8067,Tablet.json
"GSM,-WCDMA",Tablet.json
MUQX2HN/A,Tablet.json
"4G-VoLTE,-4G-LTE,-WCDMA,-GSM",Tablet.json
Battery-Features,Tablet.json
Hybrid-Slot,Tablet.json
AGS-L09,Tablet.json
Video-Call-Yes,Tablet.json
4G-VolTE,Tablet.json
Width-55-mm,Tablet.json
Secondary-Camera-Features,Tablet.json
Dedicated-Graphic-Memory-Type-DDR3L,Tablet.json
Processor-Type-MT8765-Quad-Core-Processor,Tablet.json
Dual-Battery-Yes,Tablet.json
Li-Poly,Tablet.json
Display-Resolution-1280-X-800-Pixels,Tablet.json
Manufacturing,Tablet.json
Google-Maps,Tablet.json
Spectre-x360,Tablet.json
Sim-Access-DUAL,Tablet.json
WAP-Yes,Tablet.json
1-x-HDMI-Port-(v1.4b),Tablet.json
Oreo-8.1,Tablet.json
Cuddle-A4,Tablet.json
Manufacturing-defect,Tablet.json
MUU32HN/A,Tablet.json
"3GP,-MP4",Tablet.json
Document-Editor-No,Tablet.json
Wi-fi-Version-IEEE-802.11b/g/n,Tablet.json
Display-Size-26.16-cm-(10.3-inch),Tablet.json
Tab-M8-(2nd-Gen),Tablet.json
Lithium---Polymer,Tablet.json
Browser,Tablet.json
Special-Grey,Tablet.json
Model-Name-H1,Tablet.json
Battery-Capacity-3380-mAh,Tablet.json
Model-Number-14-da0003TU,Tablet.json
Model-Number-Venue-7-3741,Tablet.json
Processor-Variant-8650U,Tablet.json
Touchscreen-Yes,Tablet.json
USB-Type-C,Tablet.json
Spreadtrum-Quad-Core,Tablet.json
SIM-Access-Dual,Tablet.json
Model-Name-D100,Tablet.json
"USB-Port-1-x-USB-2.0,-1-x-USB-3.0",Tablet.json
Plum-Red,Tablet.json
Battery-Capacity-6000-mAh,Tablet.json
Model-Name-Ace,Tablet.json
"HD,-Mp4,-Avi",Tablet.json
support-latest-video-formats,Tablet.json
Model-Name-N4,Tablet.json
Model-Name-B2,Tablet.json
Ringtones-Format-MP3,Tablet.json
Display-Resolution-800-x-600-pixels,Tablet.json
Additional-Features,Tablet.json
6-Mounth-Seller-Warrenty,Tablet.json
Android-5.1-Lollipop,Tablet.json
Web-Camera-HD-720P-f2.0-Webcam,Tablet.json
Model-Number-13-ap0102TU,Tablet.json
RAM-16-GB,Tablet.json
Full-Capacitive-Multi-Touch,Tablet.json
Battery-Capacity-5180-mAh,Tablet.json
LPDDR3,Tablet.json
Quad-Core-Processor,Tablet.json
Phone-Book-Memory-NA,Tablet.json
Damage,Tablet.json
Processor-Type-NA,Tablet.json
Model-Number-Wtab-7.3-/Wtab-703,Tablet.json
Multi-touch,Tablet.json
1.95-GHz,Tablet.json
Intel-HD-Graphics,Tablet.json
Touch-Interface,Tablet.json
76.3-mm,Tablet.json
162-mm,Tablet.json
Stand-By-Time-3000-hrs,Tablet.json
Part-Number-PUV-00028,Tablet.json
v4.4.2-(KitKat),Tablet.json
Sim-Size-MICRO,Tablet.json
MXE92HN/A,Tablet.json
3G-No,Tablet.json
Other-Connectivity-Features-Wifi,Tablet.json
Display-Size-17.78-cm-(7.0-inch),Tablet.json
8-Hours,Tablet.json
Mali-400-MP,Tablet.json
1-x-USB-3.0,Tablet.json
Battery-Features-3000-mAh,Tablet.json
30-hrs-(3G),Tablet.json
512-GB,Tablet.json
"Graphics-Processors-Mali-400MP2,-500-MHz",Tablet.json
6.0-(Marshmallow),Tablet.json
Expandable-Storage-64-GB,Tablet.json
"UMTS,-UMTS",Tablet.json
Browser-NA,Tablet.json
ALL-TYPE-MANUFACTURING-DEFECT,Tablet.json
"Talk-Time-16-hrs-(2G),-12-hrs-(3G)",Tablet.json
Primary-Camera-2-MP,Tablet.json
Snapdragon-835,Tablet.json
EDGE-No,Tablet.json
T-pad-83AAQ2,Tablet.json
HDMI-No,Tablet.json
Talk-Time-8-hrs,Tablet.json
"Integrated-GPS,-A-GPS",Tablet.json
